,title,view,like,unlike,comment,date,token2
45,어몽어스 천재킬러 가을타는남자zzzㅋ,546243,11000,307,2019,2020.10.25,"['남자', '킬러', '가을', '천재']"
46,괴생명체 키우기ㅋㅋㅋㅋ 너무 꿀잼이라 편집한게 2시간;;,1960632,22000,890,4546,2020.10.24,"['편집', '시간', '생명체']"
47,상을 7개나 받은 미친게임 인사이드(INSIDE) 영화보다 더 영화같음,615716,14000,189,2826,2020.10.23,"['인사이드', '영화', '게임']"
48,모두가 임포스터가 졌다고 말했다...그런데.. 반전레전드 이걸?,922466,18000,459,2675,2020.10.21,"['모두', '반전', '포스터']"
49,다혈질인척 개쩌는 연기 임포스터 다혈질인간^^ㅋ 다속음,630287,15000,488,2657,2020.10.20,"['연기', '포스터', '인간', '인척', '다혈질', '속음']"
50,우주하마 VS 핑크순대,1106955,19000,426,4215,2020.10.19,"['순대', '핑크']"
51,임포 1명방에서 임포스터로 1vs9 농락 레전드 히히,1140598,16000,493,2462,2020.10.18,"['포스터', '농락']"
52,싸움부추기기 이간질 장인 임포스터 ㅋㅋ싸움구경 개꿀잼??,985464,14000,437,1993,2020.10.17,"['구경', '이간질', '기기', '포스터', '개꿀', '부추', '싸움', '장인']"
53,저는100%절대 빡친게아닙니다... 새 내장 탈출게임 버드것,1141448,19000,473,3068,2020.10.16,"['내장', '게임', '탈출', '절대']"
54,어몽어스 핵 개발자를 만났습니다 ㄷㄷ개신기하네요간나쉑,2290426,34000,1200,8302,2020.10.14,"['기하', '개신', '개발자']"
55,화를 1번도 낸적없는 개빡친 임포스터 행복전도사,643244,14000,288,2977,2020.10.13,"['포스터', '행복', '전도사']"
56,쌩초보인척하는 고인물 임포스터의 미친 연기력★★★★★,1281637,21000,585,4424,2020.10.12,"['고인물', '포스터', '초보', '연기력']"
57,키보드고장난척 올KILLㄷㄷ 쌉소름 임포스터 가오나시. 우주하마 어몽어스,1023239,18000,492,2958,2020.10.11,"['포스터', '오나', '키보드']"
58,우주하마 탱크키우기 게임하는데 이거 다 늬들이니^^?,1202732,18000,459,3432,2020.10.10,"['탱크', '게임']"
59,"""지구멸망 10분전입니다"" - 우주하마 어몽어스",736151,15000,422,3646,2020.10.9,"['지구', '멸망']"
60,임포스터 승률99.9% 성냥팔이소녀의 농간. 우주하마 어몽어스,920229,17000,712,3800,2020.10.7,"['농간', '포스터', '소녀', '승률', '성냥']"
61,지금까지 이런 술래잡기는 없었다.. 미친핵공포!! 우주하마 어몽어스,2170683,27000,1200,6751,2020.10.4,"['지금', '공포', '술래잡기']"
62,3행시 장인 개꿀잼 개노잼인간. 우주하마 어몽어스,804314,16000,552,3149,2020.10.3,"['장인', '개꿀', '인간']"
63,트롤인척하는 IQ600 미친천재 임포스터 개트롤. 우주하마 어몽어스,1339260,21000,1800,4010,2020.10.2,"['천재', '트롤', '포스터', '인척']"
64,우주하마 밀리터리버거 먹다가 찐으로 개빡쳤습니다,2001387,28000,813,6364,2020.9.30,[]
65,닉네임 '우주하마 팬'으로 했더니 어몽어스 유저들 반응...미쳐,1098288,19000,621,3932,2020.9.29,"['유저', '반응', '닉네임']"
66,외국인방에서 벌어진 K-임포스터의 미친클라쓰. 우주하마 어몽어스,1182279,19000,514,3789,2020.9.28,"['외국인', '클라', '포스터']"
67,목숨걸고 only 벤트만 타는 미친 광부. 짜릿해!! 우주하마 어몽어스,1531257,24000,887,4846,2020.9.27,"['목숨', '벤트', '광부']"
68,??제가 나무처럼 보이나요ㅡ?ㅋㅋㅋㅋ 우주하마 어몽어스,1470492,19000,575,2566,2020.9.26,"['나무', '제가']"
69,세계최초 100% 위장 임포스터 ㅡ의 5연킬 레전드!! 우주하마 어몽어스,1256016,21000,645,3937,2020.9.25,"['세계', '포스터', '최초', '위장']"
70,살생을 하지않는 미친킬러 스님. 우주하마 어몽어스,1686147,24000,912,4352,2020.9.23,"['스님', '살생', '킬러']"
71,내 키보드를 제어하는핵(;;)과 잠수타는임포스터ㄷㄷ쩐다,1119061,19000,433,2726,2020.9.22,"['제어', '포스터', '키보드', '잠수']"
72,100만구독감사드립니다 얼공X먹방노래방,1796369,38000,842,10257,2020.9.21,"['감사', '노래방', '구독']"
73,전부 바보되는 난이도 99lv 끝판왕 어몽어스 바봉어스(3단계),2019195,27000,829,3729,2020.9.20,"['바보', '단계', '난이도', '끝판']"
74,"거미 컨셉으로 역대급 레전드를 쓴 임포스터 ""Uzuhama Among Us""",1421922,22000,748,3440,2020.9.19,"['포스터', '역대', '거미']"
75,맵이 뒤집혀서 대멘붕(!)해버린 어몽어스 유저들 ㅋㅋ개신기함,1560554,24000,741,5030,2020.9.18,"['유저', '기함', '개신']"
76,어몽어스로 떼부자가 된 100만 유튜버,1540092,26000,645,8173,2020.9.16,['떼부자']
77,임포스터 최적화 컨셉 여행용캐리어 ㅋㅋㅋ시민들 미션안함^_^,2290652,27000,100,4678,2020.9.15,"['최적화', '시민', '포스터', '미션', '여행용', '캐리어']"
78,실화 100% 귀신 본 이야기.. 어몽어스에 유령핵 등장ㄷㄷ 개소름,1319920,24000,542,6398,2020.9.14,"['소름', '유령', '이야기', '실화', '귀신', '등장']"
79,최초의 길막 임포스터!! 공사중 돌아가시오??의 미친 플레이. 우주하마 어몽어스,1681314,25000,662,,2020.9.13,"['포스터', '오의', '가시', '최초', '플레이', '공사']"
80,임포스터 죽여주는 미친 필살기 공개합니다!! 우주하마 어몽어스,1524135,21000,840,3471,2020.9.12,"['필살', '포스터', '공개']"
81,싸이코 비둘기 - 우주하마 어몽어스,1831887,26000,701,5307,2020.9.11,"['싸이코', '비둘기']"
82,임포스터 걸렸는데 진자로 개빡치네 서배ㅑㅇ랴ㄴ럼ㄴ아ㅣ;,1622688,29000,853,6338,2020.9.9,"['포스터', '진자']"
83,이 미친 임포스터는 IQ300 천재입니다. 우주하마 어몽어스,1630720,23000,746,3558,2020.9.8,"['포스터', '천재']"
84,어몽어스 유저들을 100% 농락하는 전설의 검ㅎㄷㄷ 우주하마,1636922,25000,672,4237,2020.9.7,"['유저', '농락', '전설']"
85,어몽어스 색깔을 마음대로 바꾸는 핵ㄷㄷ 개소름... 우주하마,2427010,3000,1300,6086,2020.9.6,"['소름', '색깔']"
86,어몽어스 천하제일 컨셉대회가 열렸습니다!! 그와중에 임포스터. 우주하마,1327185,21000,581,2289,2020.9.5,"['천하제일', '포스터', '와중']"
87,시청자까지 싹다 발발 떨었던 공포의 30초. 우주하마 어몽어스,1752871,29000,667,4311,2020.9.4,"['시청자', '공포']"
88,세계최초 99% 은신 임포스터 ㅡ의 미친암살 레전드!! 우주하마 어몽어스,4368604,41000,1800,7004,2020.9.2,"['포스터', '최초', '세계', '암살', '은신']"
89,어몽어스 개빡겜 딱 1판 해봤습니다. 숨막히는 추격전 레전드,2156111,33000,780,4011,2020.9.1,['추격전']
90,2020 역대급 반전 스릴러 바위에 핀 새싹. 우주하마 어몽어스,2104492,27000,917,3276,2020.8.31,"['역대', '스릴러', '반전', '새싹', '바위']"
91,대놓고 벤트타고 대놓고 킬하고도 이기는 미친(!) 임포스터,1940084,25000,764,2917,2020.8.30,"['포스터', '벤트', '이기']"
