,title,view,like,unlike,comment,date,token2
172,상황극에 중독된 여동생 '협찬편' 아니 협찬좀 제발 그만 여러분 도와주세욬,2470726,27000,693,2952,2018.3.1,"['주세', '중독', '상황', '협찬', '여동생']"
173,상황극에 중독된 여동생8열받아 죽겠다곸,3978955,54000,762,4120,2018.2.25,"['여동생', '중독', '상황']"
174,상황극에 중독된 여동생7제발구두뭔뎈진짜 돌겠닼,3108517,34000,512,3094,2018.2.17,"['구두', '여동생', '중독', '상황']"
175,상황극에 중독된 여동생 '협찬편' 진짜폭발했엌,2846198,38000,595,2043,2018.2.15,"['폭발', '중독', '상황', '협찬', '여동생', '진짜']"
176,아자르 하는데 상황극 하는 사람 왜이렇게 많앜,2757369,33000,595,1581,2018.2.9,"['사람', '아자르', '상황']"
177,상황극에 중독된 여동생6진짜 이제는 어이없엌,5484119,6000,100,3944,2018.2.4,"['어이', '중독', '상황', '여동생', '이제']"
178,상황극에 중독된 여동생 15탄 모아보니 진짜 한편의 드라마가 됐엌,15202801,33000,4500,26933,2018.2.3,"['드라마', '중독', '한편', '상황', '여동생']"
179,상황극에 중독된 여동생5진짜 미쳤냐곸,2513375,32000,498,4263,2018.1.30,"['여동생', '중독', '상황']"
180,상황극에 중독된 여동생4제발 그만햌,1679527,24000,296,3479,2018.1.22,"['여동생', '중독', '상황']"
181,상황극에 중독된 여동생3 아 짜증낰,2223661,28000,364,3896,2018.1.18,"['여동생', '중독', '상황', '짜증']"
182,상황극에 중독된 여동생2아 얄미웤,2612136,28000,451,3011,2018.1.12,"['여동생', '중독', '상황']"
183,상황극에 중독된 여동생진짜 싸웤,4325325,38000,855,3618,2018.1.11,"['여동생', '중독', '상황']"
184,조재원 죽음의 ASMR '홍대 길거리편',995467,17000,297,1769,2017.12.30,"['길거리', '죽음']"
185,조재원 죽음의 ASMR '엄마편' 5탄 With환갑잔치,1453520,19000,362,2086,2017.12.24,"['잔치', '환갑', '죽음', '엄마']"
186,[올해의 행사왕] 마지막화 (여대생들이 조재원과 함께 모두들 감사했습니다),90749,996,25,106,2017.12.15,"['여대생', '모두', '감사', '올해', '마지막', '행사']"
187,조재원 죽음의 ASMR '엄마편' 4탄 feat김상중,1884098,26000,501,2766,2017.12.12,"['죽음', '엄마']"
188,[올해의 행사왕] 4화 (경로당에서 할아버지할머니들 기립 박수 받는 조재원 이런 행사가 있다고 ),84828,1300,44,161,2017.12.11,"['박수', '할머니', '올해', '할아버지', '기립', '경로당', '행사']"
189,조재원 죽음의 ASMR '인민군편',1250463,17000,382,2144,2017.12.8,"['인민군', '죽음']"
190,[올해의 행사왕] 3화 개그맨 '싱호편' (선배 죄송한데 집 안가세요),81707,1000,49,75,2017.12.7,"['개그맨', '선배', '올해', '행사', '안가']"
191,조재원 죽음의 ASMR '엄마편' 3탄,1646707,18000,522,2075,2017.12.6,"['죽음', '엄마']"
192,[올해의 행사왕] 2화 개그맨 '김기리편' 극딜하는 조재원 결국 김기리 대참사,167300,1900,64,175,2017.12.4,"['참사', '개그맨', '올해', '행사', '결국']"
193,조재원 - '쉬었다가자 (feat이애란제디)' M/V,973296,17000,476,2312,2017.11.29,[]
194,조재원 - '쉬었다가자' (Feat이애란제디) M/V Teaser,119989,1100,24,140,2017.11.28,[]
195,[올해의 행사왕] 1화 '보물섬편' 너네가 친구냐 저격하는 조재원,178153,1500,40,114,2017.11.27,"['보물섬', '친구', '저격', '올해', '행사']"
196,조재원 (중대발표) 처음이자 마지막이될 영상 쉬었다가자,183102,2700,83,374,2017.11.25,"['이자', '발표', '영상', '중대', '처음', '마지막']"
197,조재원 죽음의 ASMR '엄마편' 2탄,2178148,26000,100,2886,2017.11.24,"['죽음', '엄마']"
198,과연 엄마의 엄마의 엄마의 엄마는 어떤분이셨을까,189764,3200,113,344,2017.11.12,['엄마']
