,title,view,like,unlike,comment,date,token2
189,김재원 포르쉐 1년만에 공개합니다,806525,36000,560,5403,2020.6.10,"['공개', '김재원']"
190,이번 겐지버프 개사기 입니다ㅋㅋㅋㅋㅋㅋ,430380,7000,249,1999,2020.6.9,"['버프', '사기']"
191,진짜 주냐?,631955,1000,243,3134,2020.6.8,[]
192,와썹맨과 함께하는 오버워치 이상형 월드컵ㅋㅋㅋㅋㅋ,290652,7700,121,1685,2020.6.7,"['오버', '월드컵', '이상형']"
193,진짜 오버워치 세계속으로 들어가봤습니다ㄷㄷ,425218,1000,310,,2020.6.6,"['오버', '세계']"
194,진짜 귀신이야?,360479,8600,152,2959,2020.6.5,"['진짜', '귀신']"
195,김재원 군대 언제감?   (QnA),592304,15000,295,5159,2020.6.4,"['군대', '김재원']"
196,어디서 본거같은데 어디서 봤더라...?,382886,8200,268,2786,2020.6.3,[]
197,드디어 나왔다!!!!!!!!!!!!!,413821,9300,223,2784,2020.6.2,[]
198,결국 게임을 만들어낸 오버워치 워크샵 근황ㄷㄷ,521468,8500,234,1629,2020.6.1,"['근황', '워크', '오버', '게임', '결국']"
199,GTA5에 있는 기관사를 보고 소름돋았던 이유,960331,14000,417,3479,2020.5.31,"['소름', '기관사', '이유']"
200,10원 마우스의 충격적인 비밀,1060603,2000,556,2641,2020.5.30,"['마우스', '충격적', '비밀']"
