,title,view,like,unlike,comment,date,token2
38,['라면 브랜드별 혼밥회식 진라면부터 참깨라면 까르보불닭까지 어떤 라면이 가장 맛있을까'],1412931,17000,794,6522,2020.9.19,"['회식', '브랜드', '라면', '보불', '진라면', '참깨']"
39,['쿡소 시즌 6 티저 [뮤지컬 시카고 Cell Block Tango Cover]'],1169971,23000,603,8458,2020.9.17,"['시카고', '시즌', '뮤지컬']"
40,['국밥 먹을 때 꼭 있는 14가지 유형 '],1625346,17000,954,5259,2020.9.15,['유형']
41,['소리만 듣고 뭐 굽는 지 맞힐 수 있을까'],431325,8600,256,1838,2020.9.12,['소리']
42,['떡볶이 vs 순대 소수에 들어야만 먹을 수 있다면 여러분의 선택은'],573962,1000,342,2059,2020.9.11,"['떡볶이', '선택', '순대', '소수']"
43,['디투 결혼식 영상 리액션  근데 고탱이 왜 울어 '],649971,15000,235,3444,2020.9.8,"['영상', '결혼식']"
44,['절대 하지 말라는 귀신 부르는 주문들을 검증해봤습니다 (여우창문 아가야이리온 위자보드 귀신전화) [공포특집 삼자검증]'],1049711,26000,736,6912,2020.9.5,"['전화', '아가야', '검증', '창문', '주문', '공포', '보드', '위자', '절대', '여우', '귀신', '특집', '삼자']"
45,['1vs5 인간 혼자 좀비 피하기 좀비 세상에 혼자 남아 탈출에 성공해라 [웃소 좀비 피하기]'],917114,13000,556,3641,2020.9.3,"['성공', '좀비', '탈출', '인간', '세상', '혼자']"
46,['치킨 브랜드별 혼밥회식 뭐가 제일 맛있을까(뿌링클 짜파치킨 디진다치킨 양파치킨 옛날통닭)'],2217983,28000,1200,10715,2020.9.1,"['회식', '통닭', '브랜드', '치킨', '옛날', '양파']"
47,['어몽어스할 때 꼭 있는 16가지 유형'],5650047,62000,4200,11038,2020.8.29,"['어스', '유형']"
48,['회사에 꼭 있는 직장인 유형 '],1715856,21000,790,4076,2020.8.27,"['회사', '직장인', '유형']"
49,['드디어 대결같은 대결을 하는 웃소의 삼자대결 (정수기보다 물 빨리 마시기/3분 맞히기/물풍선 피하기 등)'],601027,9700,396,1690,2020.8.25,"['대결', '수기', '물풍', '시기', '삼자']"
50,['집에 모기 나왔을 때 유형 (모기 절대 안 물리는 방법)'],908103,12000,622,3477,2020.8.22,"['절대', '방법', '모기', '유형']"
51,['편의점에서 한 가지 알파벳으로 장보기 대결 '],1304087,16000,869,3989,2020.8.20,"['편의점', '대결', '알파벳', '장보기']"
52,['가위바위보에서 무조건 이기는 법 말도 안되는 인터넷 실험 다 검증해드립니다 (달걀로 탱탱볼 만들기 젓가락으로 캔따기 등)'],801239,17000,516,6742,2020.8.18,"['인터넷', '달걀', '실험', '만들기', '젓가락', '가위바위보', '드립', '검증']"
53,['부모님들은 내가 좋아하는 메뉴를 알고 있을까 갑자기 전화해서 내가 먹고 싶은 메뉴 물어보기'],717671,16000,416,2671,2020.8.16,"['부모님', '메뉴', '전화', '내가']"
54,['퀴즈쇼라 쓰고 창의쇼라고 읽기 역대급 오답 터지는 웃소 퀴즈쇼  (영화 추리 수학 연상 문제 총 출동)'],828731,12000,397,2759,2020.8.13,"['읽기', '문제', '추리', '퀴즈', '수학', '출동', '영화', '연상', '오답', '창의', '역대']"
55,['옥수수를 먹는 12가지 유형 (초당옥수수 마약옥수수 등등)'],1794739,19000,1300,7134,2020.8.11,"['마약', '수수', '유형', '초당']"
56,['웃소 채널의 광고 현황과 부족한 광고 표기 상황에 대해서 공유드립니다'],468917,17000,550,5267,2020.8.7,"['현황', '부족', '채널', '공유', '드립', '상황', '표기', '광고']"
57,['닭 없으면 전원실패 삼계탕 눈치게임 역대급 결과'],605026,16000,506,3402,2020.8.6,"['실패', '결과', '삼계탕', '전원', '눈치', '게임', '역대']"
58,['엄청난 양의 과자로 나만의 집 만들기 열심히 만들고 다 먹어버리기 '],941290,14000,587,3432,2020.8.4,"['과자', '양의', '만들기']"
59,['보고도 안 믿기는 5가지 생활꿀팁들 직접 검증해봤습니다 (옷걸이 트릭 딱밤으로 수박깨기 등)'],1234148,19000,810,5471,2020.8.1,"['트릭', '생활', '걸이', '수박', '보고', '검증']"
60,['좀비로 변한 선생님들을 구해라 좀비학교 구출작전'],1383203,15000,813,3756,2020.7.30,"['선생님', '학교', '좀비', '구출', '작전']"
