,title,view,like,unlike,comment,date,token2
264,수류탄 무거운 쓰레기 됐습니다.. 이제는 화염병의 시대 [배틀그라운드],707084,5800,185,1378,2020.2.17,['시대' '수류탄' '이제' '그라운드' '화염병' '쓰레기']
265,발렌타인데이에 집에 양팡님이..,2056441,37000,517,3807,2020.2.15,['데이' '발렌타인']
266,국내최초로 초청받아 플레이 해봤습니다,678400,5700,171,1126,2020.2.14,['국내' '초청' '최초' '플레이']
267,잠시 미쳤었습니다 [배틀그라운드],572702,1000,170,1152,2020.2.13,['그라운드']
268,사람들이 잘모르는 뜨뜨뜨뜨가 개발한 기술들 [배틀그라운드],564214,1000,297,1951,2020.2.12,['개발' '그라운드' '사람' '기술']
269,前 랭킹 2위가 루시안 즐기는법 [리그오브레전드],898672,5900,282,517,2020.2.11,['랭킹' '루시안' '리그']
270,역대 버그들 씹어먹는 미친 무한연막버그 공개합니다 [배틀그라운드],433967,5400,198,1078,2020.2.10,['연막' '공개' '버그' '그라운드' '역대' '무한']
271,고이고 고여 드디어 유저들이 미쳐버렸습니다 [배틀그라운드],445318,4500,99,483,2020.2.9,['그라운드' '유저']
272,점착폭탄으로 뜨뜨뜨뜨 죽이는 ?가지 방법 [배틀그라운드],405337,3900,106,383,2020.2.8,['방법' '폭탄' '점착' '가지' '그라운드']
273,근접전 지지 않는법 공개 합니다 [배틀그라운드],368834,3700,110,448,2020.2.7,['공개' '근접전' '그라운드']
274,개사기 우각. 이제 곧 삭제 패치 됩니다 [배틀그라운드],497404,4000,115,679,2020.2.6,['삭제' '그라운드' '사기' '우각']
275,카라킨은 이 총 조합이 근본 입니다 [배틀그라운드],344288,3600,100,326,2020.2.5,['조합' '그라운드' '근본']
276,현시점 배틀그라운드 3년간 가장 심각합니다[배틀그라운드],738883,7200,251,2210,2020.2.4,['그라운드' '현시점']
277,땅에서 솟아나는 버그 공개합니다.. 이건 무슨 경우 인가요?[배틀그라운드],339840,3900,97,430,2020.2.3,['공개' '그라운드' '경우' '버그']
278,우각에 이어 새로운 기술이 하나 더 나왔습니다 배틀그라운드],497850,5000,152,571,2020.2.2,['우각' '그라운드' '기술']
279,카라킨만 하면 사람들이 보급상자를 안먹습니다 ㅋㅋ [배틀그라운드],559389,4700,148,370,2020.2.1,['그라운드' '상자' '사람' '보급']
280,카라킨에서는 월샷이 이제 필수 입니다 [배틀그라운드],383440,3300,101,331,2020.1.31,['필수' '이제' '그라운드']
281,새로운 무적존 만들었습니다 . 이런거 알려주면 안되는데.. [배틀그라운드],481643,5000,143,737,2020.1.30,['무적' '그라운드']
282,M16 똥총에서 1티어 총으로 떡상했다고? [배틀그라운드],704410,6000,181,951,2020.1.29,['그라운드']
283,일주일만에 복귀 했는데 이거 배그 어떡하냐..[배틀그라운드],719936,6800,227,1041,2020.1.28,['복귀' '일주일' '그라운드']
284,사칭범 핵사용 사건에 대한 결말 입니다,465643,9400,200,1936,2020.1.27,['사건' '사용' '사칭' '결말']
285,이런거 할줄 아십니까? 신기술 2단 파쿠르. [주간하이라이트],426126,4200,207,507,2020.1.25,['주간' '하이라이트' '신기술']
286,사칭범 잡았습니다.,682817,9100,282,1073,2020.1.24,['사칭']
287,욕먹을 각오하고 올립니다.개사기 버그기술 공개합니다 [배틀그라운드],885274,9100,363,1451,2020.1.23,['사기' '각오' '공개' '버그' '그라운드' '기술']
288,아무노래 챌린지,1484978,41000,1100,4501,2020.1.22,['챌린지' '노래']
289,치킨 먹으면 32인치 모니터 주는 미친 피시방 찾아가봤습니다 [배틀그라운드],2165186,23000,543,3158,2020.1.21,['피시' '모니터' '인치' '치킨' '그라운드']
290,라이엇의 실수 개사기챔프 세트 한번 해봤습니다 [리그오브레전드],518707,4000,153,344,2020.1.20,['세트' '사기' '실수' '리그']
291,"집 ""하나"" 털고 치킨인데 딱 ""한""집에서 플레어건이ㅋㅋㅋㅋ [배틀그라운드]",1488693,11000,407,701,2020.1.19,['플레어' '그라운드' '치킨' '한집']
292,신맵 업데이트 다 좋지만 걱정되는 치명적 문제점..[배틀그라운드],853592,7200,327,797,2020.1.18,['걱정' '문제점' '치명적' '업데이트' '그라운드']
293,현재 아무도 모르는 MK14 필드드랍 장소 최초공개 합니다 [배틀그라운드],509037,4700,147,605,2020.1.17,['공개' '그라운드' '최초' '필드']
294,신맵 카라킨. 광란의 대전쟁 인생맵 업데이트  [배틀그라운드],1324192,1000,477,1239,2020.1.16,['전쟁' '광란' '인생' '그라운드']
295,핵 쓰는 이유를 알아 버렸습니다 [배틀그라운드],811723,8100,262,868,2020.1.15,['이유' '그라운드']
296,뜨뜨뜨뜨가 핵을 구매했다는 제보를 받았습니다 [배틀그라운드],927585,1000,204,1685,2020.1.14,['제보' '구매' '그라운드']
297,이 총 알고보니 개사기 였습니다 [배틀그라운드],549968,5400,181,634,2020.1.13,['그라운드']
298,부캠청소 8분이면 충분합니다 [배틀그라운드],553783,5100,137,389,2020.1.12,['그라운드']
299,배그의 신 한테 제대로 참교육 당했습니다.. [배틀그라운드],420007,4100,136,339,2020.1.11,['그라운드' '참교육']
300,혈흔패치 도저히 이해가 안됩니다 .. [배틀그라운드],431068,4000,112,798,2020.1.10,['이해' '그라운드' '혈흔']
301,생일기념 어메이징미션 다시한번 받았습니다.. [배틀그라운드],579765,8800,159,1139,2020.1.9,['한번' '미션' '기념' '그라운드' '어메이' '생일']
302,뜨뜨뜨뜨한테 보급총 주면 안되는 이유 [배틀그라운드],594648,5000,175,407,2020.1.8,['주면' '이유' '그라운드' '보급']
303,핵쟁이 화형 시켜버렸습니다.. [배틀그라운드],468752,4900,151,267,2020.1.7,['그라운드' '화형']
304,역시 게임은 생각없이 해야됩니다 [배틀그라운드],304901,3300,81,357,2020.1.6,['게임' '생각' '그라운드']
305,친한형이랑 크게 다퉜습니다.. [리그오브레전드],353717,2900,96,299,2020.1.5,['리그']
306,역대급 땡잡이 미션 38번만 잡아도 300만원.. 실화냐? [배틀그라운드],657905,6400,186,368,2020.1.4,['미션' '실화' '잡이' '그라운드' '역대']
307,올해도 너무 감사합니다,291085,6900,51,733,2020.1.3,['올해' '감사']
308,사기당한 기분입니다.. 견착분리를 무조건써야 하는 이유 입니다.. [배틀그라운드],771283,5700,157,1110,2020.1.2,['사기' '기분' '분리' '이유' '그라운드']
309,새해되더니 샷발이 미쳐버렸습니다 [배틀그라운드],382108,3800,84,363,2020.1.1,['새해' '그라운드']
310,0세대 드레이븐 장인. 최초공개 합니다 [리그오브레전드],543081,4000,165,284,2019.12.31,['최초' '리그' '장인' '공개' '세대']
311,현상금 미션.. 데스노트 빙의해서 찾아 죽였습니다 [배틀그라운드],385856,3800,97,313,2019.12.30,['미션' '의해' '노트' '현상금' '그라운드']
312,대고인물시대 랭킹 8등을 만났는데 정체가.. [배틀그라운드],579254,4700,132,318,2019.12.29,['정체' '시대' '랭킹' '고인물' '그라운드']
313,모터글라이더타고 공중전 조져봤습니다 [배틀그라운드],428381,3800,140,278,2019.12.28,['글라이더' '모터' '공중전' '그라운드' '타고']
314,크리스마스 선물을 받았습니다.. [배틀그라운드],1341420,6200,171,1035,2019.12.27,['그라운드' '크리스마스' '선물']
315,크리스마스에 커플들 다 찢어놨습니다 [배틀그라운드],395745,4700,123,582,2019.12.26,['커플' '크리스마스' '그라운드']
316,도발하시길래 손좀 봐드렸습니다 [배틀그라운드],376018,3800,114,348,2019.12.24,['도발' '그라운드']
317,진실을 밝힐때가 왔네요.. [리그오브레전드],436480,3300,114,403,2019.12.23,['진실' '리그']
318,모터글라이더에 미쳐버린 배그 근황..[배틀그라운드],550822,3800,172,275,2019.12.22,['글라이더' '모터' '그라운드']
319,이건 또 뭐야 ? 배그에 비행기가 나온다고???? [배틀그라운드],733616,4900,205,587,2019.12.21,['그라운드' '비행기']
320,혈흔패치..이건좀 심각합니다,715369,5900,233,1136,2019.12.20,['심각' '혈흔']
321,영정사건의 결말 입니다 [배틀그라운드],1466906,13000,411,2808,2019.12.19,['사건' '영정' '결말' '그라운드']
322,아프리카 멸망전대회 출전 비제이 핵사용으로 인한 영정사건 [배틀그라운드],3072598,2000,948,6738,2019.12.18,['영정' '대회' '사용' '아프리카' '멸망' '그라운드' '사건' '제이' '출전']
323,0.0초 수은 인간헬퍼 공개 합니다 [주간하이라이뜨],372662,2400,94,204,2019.12.17,['수은' '인간' '주간' '공개' '하이']
324,8천시간 고인물 개꿀팁 공개합니다,287456,2800,107,303,2019.12.16,['고인물' '공개' '개꿀']
325,5티어 챔프 한순간에 1티어 챔프만드는 방법 [리그오브레전드],539562,3500,140,373,2019.12.15,['순간' '방법' '리그']
326,킬당 백만원.. 방송 인생8년동안 처음 입니다..[배틀그라운드],1308095,14000,378,1589,2019.12.14,['인생' '방송' '처음' '그라운드' '동안']
327,핵쟁이들 때려잡을 무기 찾았습니다. [배틀그라운드],278027,2600,78,337,2019.12.13,['무기' '그라운드']
328,소신ㅂ...소심발언 하겠습니다 [배틀그라운드],268457,2800,105,366,2019.12.12,['그라운드' '소신' '발언' '소심']
329,불가능에 도전한다.. [배틀그라운드],296631,3000,80,171,2019.12.11,['도전' '불가능' '그라운드']
