,title,view,like,unlike,comment,date,token2
149,분위기 오져버리는 단발 핑크무드 메이크업 같이 준비해요 (feat화장 짱짱 잘 먹는 푹잠피부) :: PInk Mood Makeup,582988,1000,205,948,2019.1.18,"['분위기', '핑크', '준비', '피부', '무드', '단발', '화장', '메이크업']"
150,브이로그:: 편집자님들과 함게하는 큐앤에이 (편집프로그램 힘든점 편집시간 난감한적) 그리고 회식 크리스마스 뒷이야기 :: 조효진의 있는 그대로 브이로그,205402,3700,37,333,2019.1.12,"['뒷이야기', '편집', '브이', '크리스마스', '시간', '프로그램', '회식', '에이', '편집자']"
151,수다 뒤집어지게 떨면서 데일리 레드 메이크업 같이 준비해요 :: Daily Red Makeup 조효진(hyojin),711077,12000,177,1029,2019.1.5,"['지게', '레드', '준비', '데일리', '수다', '메이크업']"
152,조있그브 :: 셀카어플 쓰는거 다 알려드립니다 조파파 홍여사와 크리스마스 준비 믹스맥스 콘서트 2019년 연말인사 그리고 뒹굴뒹굴,283311,3500,35,323,2019.1.5,"['인사', '연말', '준비', '크리스마스', '콘서트', '믹스', '여사', '파파']"
153,현직 대한항공 승무원 Q&A :: (대한항공 면접비결&팁 대한항공이 좋아하는 메이크업 기내 스킨케어 사내연애 피부&몸매관리 인생여행지추천),307743,4900,93,194,2018.12.31,"['케어', '몸매', '추천', '관리', '연애', '인생', '기내', '피부', '항공', '스킨', '사내', '비결', '여행지', '면접', '대한', '승무원', '메이크업', '현직']"
154,2019년 주인공은 나야 럭셔리 메이크업  (feat2018년 최애 펄파티 제품 다바르기) :: Holiday Makeup / 조효진hyojin,616199,7100,178,594,2018.12.31,"['파티', '럭셔리', '주인공', '제품', '메이크업']"
155,(안보면 후회) 이것이 진짜 현직 대한항공 승무원 인생템 털기 :: 대한항공에서 좋아하는 메이크업 색조템/ SNS에 승무원템이라고 광고하는제품들진짜로 사용할까,1123247,13000,411,524,2018.12.29,"['진짜', '인생', '항공', '후회', '색조', '안보', '제품', '대한', '승무원', '메이크업', '광고', '현직']"
156,조있그브:: 오랜만에 셀프네일/피부관리 조파파님의 생일축하파티 친언니 줄무늬티 해명 그리고 집에서 뒹굴뒹굴,294619,4200,49,319,2018.12.26,"['오랜만', '파티', '피부', '셀프', '줄무늬', '친언니', '해명', '생일', '축하', '파파', '관리']"
157,크리스마스에 딱 레드립 포인트 메이크업 같이 준비해요 :: GRWM Christmas Makeup,382767,6400,86,702,2018.12.22,"['포인트', '준비', '크리스마스', '드립', '메이크업']"
158,(춤도 준비해봄^^)처음이자 마지막이 될 것만 같은블랙핑크 제니 메이크업 :: BLACKPINK Jennie Makeup Tutorial,413610,7200,116,703,2018.12.19,"['마지막', '핑크', '준비', '처음', '이자', '블랙', '메이크업']"
159,같이 씻어요 씻을때 틀어놓으면 좋은영상그리고 오랜만에 Q&A (몸매관리 피부관리 모공실종 자존감 올해/내년계획),314479,5000,70,565,2018.12.17,"['몸매', '오랜만', '자존', '계획', '피부', '실종', '올해', '모공', '영상', '내년', '관리']"
160,조효진의 20살 클럽썰(+친구들의 과거팩폭/20살땐 후회없이 놀자) & 불금 지속력 짱짱 메이크업(+룩) 같이 준비해요 :: CLUB MAKEUP,500610,6300,85,626,2018.12.13,"['친구', '클럽', '준비', '후회', '과거', '불금', '지속력', '메이크업']"
161,트루언니 결혼식 다녀왔습니다 하객메이크업 같이 준비해요 (+결혼식 스리슬쩍 브이로그) :: GRWM Wedding Guest Makeup Tutorial,722956,6200,135,399,2018.12.12,"['스리', '하객', '준비', '브이', '언니', '결혼식', '메이크업']"
162,화장으로만 뒤집어지게 변신하기 연말을 위한 귀염뽀짝 청순 메이크업 :: White Makeup 조효진(hyojin),5681449,7000,2200,,2018.12.7,"['지게', '연말', '귀염', '변신', '하기', '청순', '화장', '메이크업']"
163,(말JOLLA많음 주의) 오늘은 좀 특별하게 다크초콜릿 메이크업 같이 준비해요 :: Dark Chocolate Makeup,230928,4000,46,385,2018.12.5,"['준비', '메이크업', '특별', '오늘', '초콜릿', '주의']"
164,또 가고싶은 마카오 여행 황금으로 도배된 호텔방칫솔빗까지 금 :: MACAO VLOG,172048,2600,36,264,2018.12.1,"['도배', '칫솔', '황금', '호텔', '마카오', '여행']"
