,title,view,like,unlike,comment,date,token2
57,※리얼친구 텐션주의※ 30대 추천 면세점 쇼핑 아이템 30개 추천 코타키나발루 VLOG 1편,407922,4700,134,255,2019. 12. 5.,['주의' '아이템' '친구' '텐션' '리얼' '면세점' '추천' '쇼핑' '나발']
58,또 화장품 아파트 분양합니다. 이번엔 채빈선샤인이 왔어요! (feat.네이처),111630,1300,31,100,최초 공개: 2019. 11. 28.,['분양' '화장품' '아파트' '이번']
59,어떻게 찍는지 까먹은 럭셔리 원브랜드 메이크업 : 헤라 HERA one brand makeup | SSIN,806405,11000,198,879,2019. 11. 14.,['럭셔리' '메이크업' '브랜드' '헤라']
60,[겟 토일렛 윗미] 언니가 2020년 수능 응원한다!! 잘 풀고와!,48593,1700,13,163,2019. 11. 13.,['언니' '응원' '수능']
61,전세계 화장품 다있는 씬님집에 또 입주자들이 넘쳐나서 팬분과 함께 입주시작합니다...........(테라이벤트/메이크업),158091,2100,58,202,2019. 11. 1.,['입주' '메이크업' '화장품' '테라' '주자' '이벤트' '전세계' '분과']
62,그래요 오늘은 먹방입니다........................ (메이크업/씬님),307162,4600,76,430,2019. 10. 27.,['오늘' '메이크업']
63,울 고양이가 자꾸 머리끈을 모아요  .................................. (얼리어댑터 고양이 메이크업 유튜버 씬님),329017,7600,56,694,2019. 10. 24.,['고양이' '메이크업' '어댑터' '머리']
64,1310만원 짜리 루이비통 메이크업 박스,537918,9300,169,7219,최초 공개: 2019. 10. 20.,['메이크업' '이비' '박스']
65,3탄!!언니랑 겟 탈의실 윗 미ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ....................... (메이크업),1038654,13000,279,1180,최초 공개: 2019. 10. 11.,['언니' '탈의실' '메이크업']
66,아이폰11 세상에서 제일 비싸게 사왔습니다.  (얼리어댑터 메이크업 유튜버 씬님),541524,32000,241,22421,2019. 10. 5.,['메이크업' '어댑터' '세상' '아이']
67,최종.mp4..................................................................... (메이크업),240773,2400,197,282,2019. 9. 27.,['최종' '메이크업']
68,쉐딩 다 쓴사람? ....................................................(셀카 메이크업) No Filter Selfie Makeup,722889,14000,210,3598,최초 공개: 2019. 9. 20.,['메이크업' '사람']
69,퍼스트 클래스 사육후기 ... 이제 없어지는 마지막 '일등석' 리뷰 .................................... (씬님 / 메이크업),1321882,14000,369,611,2019. 9. 12.,['퍼스트' '메이크업' '마지막' '일등' '후기' '클래스' '사육']
70,저기 세포라 한국에 이거 다 갖고 들어오시는거죠??? (핫신상 메이크업 파데 하울),251918,3800,65,253,2019. 9. 10.,['신상' '메이크업' '포라' '한국']
71,이제 고만 괴롭혀...........수영복도 나눠 줬으니까.................................. (핑크극복 메이크업 최종회),697487,11000,203,618,2019. 8. 31.,['메이크업' '극복' '수영복' '최종회' '핑크']
72,"펑티모의 후회템 ""죽은바비핑크색"" 립스틱??! ㅋㅋㅋㅋ 메이크업 파우치 열어보기",490518,6900,112,442,2019. 8. 26.,['핑크색' '메이크업' '모의' '립스틱' '파우치' '후회']
73,[VLOG 5] 치킨먹고 테라마시고 메이크업 쇼핑하고 그리고 붕괴되었다.,303519,4800,85,442,2019. 8. 17.,['메이크업' '붕괴' '치킨' '테라' '쇼핑']
74,아시다시피 씬님 집에 전국 화장품 다있음 레알 메이크업 쇼핑 가능 ^^(feat.네이처 새봄오로라),461539,700,137,506,2019. 8. 12.,['전국' '메이크업' '아시' '화장품' '있음' '새봄' '오로라' '쇼핑' '가능']
75,ㅋㅋㅋㅋㅋㅋㅋ...... (메이크업),1513113,27000,332,1854,최초 공개: 2019. 8. 3.,['메이크업']
76,수영복과 어울리는 누디 메이크업면세 한정 맥 트레블 키트 사용법 | SSIN,260066,4400,59,420,2019. 8. 2.,['메이크업' '사용법' '키트' '면세' '한정' '수영복']
77,다이아페스티벌 2019 무대에서 콜라보하는 걸그룹 ㅇㅇㅇ는 누구일까요??,43665,680,12,81,2019. 7. 29.,['페스티벌' '무대' '다이아' '그룹' '콜라']
78,소근커플 '소영' 회장님께 화장품 단 4개로 메이크업을 받아 보았다. | SSIN x SK couple,781764,15000,242,1087,2019. 7. 24.,['커플' '메이크업' '화장품' '회장']
79,언니비키니 입고 호캉스다녀올게...^^ 데일리 워터프루프 메이크업,631710,7800,199,501,2019. 7. 18.,['비키니' '메이크업' '워터' '언니' '프루프' '데일리']
80,씬님 브러쉬 1만개 판매돌파 최대53%감사할인 + 브러시 자세한 사용법 브러시 세척법,288849,4400,80,456,2019. 7. 13.,['사용법' '최대' '할인' '브러시' '세척법' '자세' '감사' '판매' '돌파' '브러쉬']
81,2편 럭셔리 원브랜드 메이크업 : 톰포드 (색조편) TOM FORD one brand makeup | SSIN,246128,5400,81,429,2019. 7. 11.,['색조' '메이크업' '럭셔리' '브랜드' '포드']
82,역대급소비 럭셔리 원브랜드 메이크업 : 톰포드 (베이스편) TOM FORD one brand makeup | SSIN,394605,8800,155,797,2019. 7. 10.,['메이크업' '역대' '베이스' '럭셔리' '브랜드' '소비' '포드']
83,ZARA 우리 립스틱 제대로 만들자...^^ 자라 메이크업 한국 상륙! 전색상 발색 & 리뷰 하울 | SSIN,642662,1000,291,625,2019. 7. 6.,['메이크업' '발색' '립스틱' '제대' '한국' '리뷰' '자라' '우리' '상륙' '색상']
84,[VLOG 4] 엘에이 놀러갔는데 숙소 거실에 토끼가 있음...? 먹부림 쇼핑부림 감기부림...,174396,2800,48,234,2019. 6. 27.,['거실' '있음' '에이' '쇼핑' '감기' '토끼' '숙소']
85,GRWM저 안취했어요! 멀쩡해요!월디페 뿌시러가는 페스티벌 메이크업 with 고등학교 베프들,516777,6800,230,423,2019. 6. 18.,['메이크업' '고등학교' '페스티벌']
86,[VLOG 3] 늘.씬.소.근  네명이서 호주 여행간 브이로그의외의 조합? 의외의 케미? 무슨일이?,256359,3300,71,197,2019. 6. 14.,['의외' '무슨일' '외의' '브이' '호주' '여행' '명이' '로그' '조합']
87,GRWM : 씬님 x 하늘 feat.소근커플 소영  [겟레디윗미] 같이 화장하자! 호주 브리즈번,733869,8400,260,490,2019. 6. 9.,['커플' '호주' '하늘' '화장']
88,40분겟레디도랏ㅋ // 뉴욕골드&볼드 파티 같이 화장하자 + 브이로그 | SSIN,772622,7900,306,556,2019. 5. 27.,['화장' '골드' '도랏' '볼드' '브이' '로그' '파티']
89,드래곤에그 & 왕좌의게임대박 신기한 메이크업 제품리뷰 | SSIN,396827,700,207,397,2019. 5. 16.,['드래곤' '메이크업' '대박' '게임' '기한' '왕좌' '리뷰' '제품']
90,[VLOG 2] 배고플때 보면 좀 위험함... 자취 주부 씬님의 냉장고 털어카레 브이로그,290788,4500,72,304,2019. 5. 8.,['냉장고' '주부' '자취' '위험' '카레' '브이']
91,2탄!! 언니 속옷쇼핑 알지? 2탄 또 가져왔어. // 빅토리아 시크릿 쇼핑!,444153,6200,80,269,2019. 5. 1.,['빅토리' '속옷' '언니' '쇼핑' '시크']
92,같이 화장하자!10년만에 치마입음써니오렌지 메이크업 겟레디윗미 | SSIN,357933,5200,139,350,2019. 4. 30.,['오렌지' '치마' '메이크업' '화장']
93,I went out wearing BRATZ Makeup // 브랫츠돌 메이크업하고 무려 '홍대'에 나타난 씬님? //영어더빙// 랜선라이프 방영분!,438266,1000,173,563,2019. 4. 23.,['메이크업' '영어' '더빙' '방영' '라이프']
94,[VLOG 1] 씬님의 노잼 24시간 일상을 공개합니다.,371539,6400,140,643,2019. 4. 18.,['일상' '공개']
95,로드샵 원브랜드 메이크업 : 홀리카 홀리카 Holika Holika Korean one brand makeup | SSIN,677992,1000,226,666,2019. 4. 9.,['메이크업' '브랜드']
96,핑크극복프로젝트8.벚꽃핑크 Overcoming the fear of PINK : Cherry Blossom Pink | SSIN,289218,4300,68,368,2019. 4. 5.,['벚꽃' '극복' '핑크' '프로젝트']
97,"글로우 스킨 ""춰크춰크 쉬크쉬크"" Urban Chic 메이크업 | SSIN",122472,3300,42,253,2019. 3. 27.,['메이크업' '스킨' '글로우']
98,좀 늦었죠? 커밋뷰티 페스티벌브이로그 2일차 || 우리가 행복했던 그 시간!,34754,633,16,47,2019. 3. 24.,['페스티벌' '뷰티' '브이' '일차' '시간' '행복']
99,2019존예신상문 크리스탈 프리즘 멀티 리플렉티브 글리터종류별 리뷰 | SSIN,285530,4300,92,325,2019. 3. 21.,['리플' '크리스탈' '종류별' '리뷰' '신상' '프리즘']
100,잃어버린 내 눈썹 그리는 법씬팁집중설명 : How to draw eyebrows,241860,3900,63,339,최초 공개: 2019. 3. 15.,['집중' '눈썹' '설명']
101,씬팁집중설명 : 인조속눈썹 잘라서 붙혀볼까? 2편 / How to apply the FALSIES 2,102167,2400,31,146,2019. 3. 12.,['속눈썹' '집중' '설명' '인조']
102,번외편7.민트극복 메이크업 Overcoming the fear of MINT | SSIN,403049,8300,184,956,2019. 3. 8.,['극복' '외편' '메이크업' '민트']
103,쎈님 vs 씬님 메이크업 씬님 사칭이 있다 쎈님은 누구!!,520831,9500,152,660,2019. 2. 27.,['메이크업' '사칭']
104,씬팁집중설명 : 인조속눈썹 붙히기 왕초보 1편 / How to apply the FALSIES,347036,800,114,507,2019. 2. 24.,['집중' '초보' '인조' '속눈썹' '설명']
105,"뷰티크리에이터 대 축제 ""커밋뷰티 페스티벌"" 제 2회 후기브이로그 1일차 | SSIN",65994,1200,23,110,2019. 2. 17.,['후기' '페스티벌' '뷰티' '크리' '브이' '에이' '일차' '축제']
106,생방송 // 발렌타인데이 극복 메이크업 ... 초콜렛 줄 사람 없으면 드루와요,127000,1900,60,128,실시간 스트리밍 시작일: 2019. 2. 14.,['메이크업' '극복' '와요' '발렌타인' '생방송' '데이' '초콜렛' '사람']
107,다크서클 제대로 가리는 법 알려드리는 영상 // feat.이니스프리,201981,3600,68,232,2019. 2. 1.,['스프' '영상' '제대']
108,"인상 팍팍 바뀌는 ""인스타그램 셀카"" 메이크업SSIN",384601,7600,130,623,2019. 1. 31.,['스타' '인상' '메이크업' '그램']
109,두둥! 커밋뷰티 페스티벌 2회 개최소식 공지! / 커밋뷰티 에코백 리뷰영상,162983,200,116,353,2019. 1. 28.,['개최' '영상' '소식' '공지' '페스티벌' '뷰티' '리뷰' '에코']
110,프로필 촬영장 가는 겟레디윗미 /글로우 번쩍번쩍 광나는 베이스 메이크업 | SSIN 씬님,196531,3100,81,236,2019. 1. 25.,['촬영장' '메이크업' '베이스' '글로우' '프로필']
111,핑크극복프로젝트6.리빙코랄핑크 Overcoming the fear of PINK : Living Coral Pink | SSIN,262995,6100,106,840,2019. 1. 24.,['극복' '핑크' '리빙' '프로젝트']
112,스카이캐슬 성대모사 역대급 메소드 연기 직접부른 OST ... 제가 도대체 무슨 메이크업 영상을 만든거죠?,226229,8100,122,1409,2019. 1. 20.,['성대' '메이크업' '영상' '역대' '모사' '스카이' '연기' '소드']
113,1탄  언니 속옷하울 알지? // 빅토리아 시크릿 하울,919135,11000,391,1016,2019. 1. 10.,['빅토리' '언니' '시크' '속옷']
114,"습도 10% 극강건조  비행기 안에서 ""24시간"" 살아남기",285567,5300,145,737,2019. 1. 4.,['비행기' '건조' '습도' '시간']
115,2019 중대 공지,273425,500,106,312,2018. 12. 31.,['공지' '중대']
116,2018년 최고의색조 아이템 추천 | SSIN,440668,16000,150,295,2018. 12. 31.,['색조' '아이템' '추천' '최고']
117,2018년 존좋템 리스트컨투어링 쉐딩 하이라이터 파우더편,262963,3600,56,166,2018. 12. 30.,['투어링' '하이' '라이터' '리스트' '파우더']
118,핑크극복프로젝트5.레드핑크 Overcoming the fear of PINK : Reddish Pink | SSIN,457633,12000,174,1278,2018. 12. 25.,['극복' '핑크' '레드' '프로젝트']
119,"""200만원"" 럭셔리 원브랜드 메이크업 : 맥 2 MAC One Brand Makeup | SSIN",327184,5900,87,543,2018. 12. 24.,['럭셔리' '메이크업' '브랜드']
120,"""200만원"" 럭셔리 원브랜드 메이크업 : 맥 1 MAC One Brand Makeup | SSIN",427978,8900,117,903,2018. 12. 23.,['럭셔리' '메이크업' '브랜드']
121,2018년 최고의아이라이너 마스카라 브로우 추천 | SSIN 씬님,476386,7100,101,382,2018. 12. 22.,['최고' '라이너' '마스카라' '추천' '아이']
122,2018년 존좋 파운데이션 컨실러 추천 | SSIN 씬님,597912,13000,123,3298,2018. 12. 19.,['파운데이션' '추천' '실러']
123,존좋템기초 베이스 프라이머 선크림 컬러코렉터 추천! | SSIN 씬님,395532,6100,90,243,2018. 12. 13.,['기초' '베이스' '프라이' '컬러' '크림' '추천']
124,2018년 존좋 of 존좋 씬님의 존좋템중 1위만 소개하는 영상,603046,13000,211,798,2018. 12. 8.,['영상' '소개']
125,쿠모+씬님 콜라보 '브러쉬'가 드디어 나왔습니다!,229328,5200,108,759,2018. 12. 7.,['브러쉬' '콜라']
126,붙임머리하고 처음하는 아이돌 메이크업 튜토리얼 with VT X BTS,421633,1000,235,1134,2018. 11. 24.,['토리' '메이크업' '처음' '아이']
